Open,High,Low,Close,Adj Close,Volume
164.02000427246094,165.82000732421875,163.25,164.9199981689453,163.5230255126953,63135500
167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,167.8064422607422,70170500
170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,167.0627899169922,57149200
169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,170.6422119140625,68039400
171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,171.7229766845703,54091700
172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,171.5643310546875,56377100
172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,173.0714569091797,79542000
173.75,174.89999389648438,173.1199951171875,174.14999389648438,172.6748504638672,62290100
173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,170.06712341308594,70346300
169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,166.1505889892578,69026800
167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,165.81344604492188,54147100
167.32000732421875,168.11000061035156,166.25,167.52999877929688,166.11090087890625,53841500
168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,168.58975219726562,51218200
170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,162.2340545654297,78961000
161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,160.0130157470703,73314000
162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,157.56393432617188,77906200
160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,155.88824462890625,87991100
156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,156.62200927734375,74229900
159.75,160.36000061035156,154.97000122070312,155.80999755859375,154.4901885986328,76957800
156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,153.22103881835938,73714800
154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,154.63893127441406,87449600
154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,153.15164184570312,84923800
155.47000122070312,157.82000732421875,154.75,157.3699951171875,156.0369873046875,68028800
159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,162.04563903808594,104956000
159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,152.53689575195312,122656600
154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,153.99444580078125,87965400
154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,151.079345703125,90481100
151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,149.42347717285156,162278800
149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,153.1714630126953,81474200
153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,155.57095336914062,107689800
157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,152.4178924560547,101696800
152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,151.44619750976562,86652500
151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,149.15577697753906,96029900
149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,149.49290466308594,93339400
152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,150.47450256347656,84442700
147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,148.57077026367188,146691400
146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,141.2731170654297,128138200
141.27999877929688,143.10000610351562,138.0,138.1999969482422,137.02935791015625,124925300
138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,141.2433624267578,114311700
145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,144.86245727539062,87830100
144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,145.159912109375,79471000
145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,144.1981201171875,68402200
142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,138.9033660888672,85925600
140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,139.23056030273438,74899000
139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,137.80276489257812,77033700
139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,137.1681671142578,70433700
134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,141.77879333496094,113224000
144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,137.2078399658203,88598000
141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,141.20372009277344,85250900
145.49000549316406,146.6999969482422,140.61000061035156,143.75,142.53236389160156,99136600
141.69000244140625,144.9499969482422,141.5,143.86000061035156,142.64141845703125,61758300
143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,142.1754150390625,64522000
142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,146.02252197265625,86548600
147.19000244140625,150.22999572753906,146.0,149.4499969482422,148.18405151367188,75981900
150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,151.049560546875,74732300
150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,148.08493041992188,88194300
148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,143.5734405517578,109180200
148.1999969482422,157.5,147.82000732421875,155.74000549316406,154.42079162597656,164762400
153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,152.04110717773438,97943200
155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,149.3739013671875,80379300
148.9499969482422,152.1699981689453,145.0,145.02999877929688,143.801513671875,93604600
142.05999755859375,142.8000030517578,138.75,138.8800048828125,137.70359802246094,97918500
142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,137.43545532226562,140814800
137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,137.9717559814453,83374600
140.41000366210938,141.42999267578125,137.49000549316406,139.5,138.5478057861328,89908500
138.5,138.5500030517578,134.58999633789062,134.8699951171875,133.9494171142578,74917800
141.24000549316406,146.8699951171875,139.5,146.8699951171875,145.86749267578125,118854000
145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,148.6781768798828,93979700
148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,147.2678680419922,73374100
152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,149.01585388183594,89868300
149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,147.7743682861328,64218300
146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,149.69122314453125,80389400
152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,150.25732421875,74829600
150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,146.99974060058594,58724100
148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,149.15489196777344,51804100
149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,150.03884887695312,58301400
148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,147.0990447998047,35195900
145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,143.23558044433594,69246000
144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,140.20639038085938,83763800
141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,147.01959228515625,111380900
148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,147.2976837158203,71250400
145.9600067138672,148.0,145.64999389648438,147.80999755859375,146.80108642578125,65447400
147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,145.629150390625,68826400
147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,141.9345245361328,64727200
142.19000244140625,143.3699951171875,140.0,140.94000244140625,139.97796630859375,69721100
142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,141.6763153076172,62128300
142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,141.1896514892578,76097000
142.6999969482422,144.5,141.05999755859375,144.49000549316406,143.5037384033203,70462700
149.5,149.97000122070312,144.24000549316406,145.47000122070312,144.47706604003906,93886200
145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,142.23248291015625,82291200
141.11000061035156,141.8000030517578,136.02999877929688,136.5,135.5682830810547,98931900
136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,133.5918731689453,160156900
135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,131.46646118164062,79592600
131.38999938964844,133.25,129.88999938964844,132.3000030517578,131.39695739746094,77432800
132.97999572753906,136.80999755859375,132.75,135.4499969482422,134.52545166015625,85928000
134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,131.32742309570312,77852100
130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,130.9599609375,63814900
131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,129.14244079589844,69007800
129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,125.1796875,85438400
127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,128.7252960205078,75703700
128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,129.0431365966797,77034200
130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,124.21630096435547,112117500
126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,125.49749755859375,89113600
127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.16664123535156,80962700
126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,128.7352294921875,87754700
130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.26162719726562,70790800
130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,129.83767700195312,63896200
131.25,133.50999450683594,130.4600067138672,133.49000549316406,132.578857421875,69458900
133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,132.49937438964844,71379600
132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,133.84014892578125,57809700
134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,135.01210021972656,63646600
136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,134.28709411621094,69672800
134.0800018310547,136.25,133.77000427246094,135.27000427246094,134.3466796875,58280400
135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,136.92892456054688,80223600
138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,140.14682006835938,81760300
140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,141.55712890625,66435100
140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,140.89169311523438,65799300
143.1699981689453,144.25,141.89999389648438,143.9600067138672,142.9773712158203,54105100
143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,144.9339141845703,70555800
144.9600067138672,145.5500030517578,142.85000610351562,143.0,142.02391052246094,64015300
142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,143.3050994873047,65874500
143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,144.4373321533203,77663600
148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,149.79054260253906,118339000
148.02999877929688,157.3800048828125,147.8300018310547,154.5,153.44541931152344,154357300
152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.69432067871094,69858300
150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,153.59439086914062,83322600
153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,150.8830108642578,64120100
153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,149.84019470214844,56007100
149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,150.20822143554688,57450700
150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.0331573486328,62199000
152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,152.38661193847656,61707600
153.11000061035156,155.5,152.8800048828125,155.3300018310547,154.5052947998047,65573800
153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,152.89390563964844,68167900
152.35000610351562,153.0,150.85000610351562,152.5500030517578,151.74005126953125,59144100
150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.69166564941406,58867200
148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.119384765625,51011300
150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,148.60679626464844,48394200
147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,145.9310760498047,55469600
147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.13462829589844,44998500
147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,146.62734985351562,50547000
146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,144.5384979248047,55479000
144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.1353302001953,52238100
148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,150.22813415527344,70732300
153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.01327514648438,87558000
153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,150.79510498046875,56182000
152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.05836486816406,47204800
153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,149.7904510498047,53833600
150.2100067138672,150.94000244140625,147.61000061035156,148.5,147.71156311035156,68572400
147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,149.67108154296875,84457100
151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,151.7798614501953,73695900
151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.177734375,77167900
152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.02255249023438,76161100
156.0800018310547,156.74000549316406,154.27999877929688,155.0,154.17706298828125,98944600
155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,156.5642852783203,73641400
157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,158.43434143066406,73938300
159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,156.9920196533203,75701800
158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.086181640625,67622100
158.86000061035156,160.33999633789062,157.85000610351562,160.25,159.399169921875,59196500
159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.43963623046875,52390300
157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,156.81295776367188,45992200
159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,159.91641235351562,51305700
161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.49798583984375,49501700
162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.02447509765625,68749800
164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,165.28775024414062,56976200
166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.7506103515625,46278300
164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.89053344726562,51511700
162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.7857666015625,45390100
161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,161.1697235107422,47716900
162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.94627380371094,47644200
161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,159.24998474121094,50133100
161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.6809844970703,68445600
164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,164.33285522460938,49386500
165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,164.3527374267578,41516200
166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.58616638183594,49923000
165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.74000549316406,47720200
166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.7651824951172,52456400
165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,164.14385986328125,58337300
165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.4521942138672,41949600
165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.90049743652344,48714100
163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.89053344726562,45498800
165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.51585388183594,64902300
168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.7790985107422,55209200
169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.68959045410156,52472900
170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.64515686035156,48425700
169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.56094360351562,65136000
164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.90975952148438,81235400
170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.6484832763672,113316400
172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.57882690429688,55962800
173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.85801696777344,45326900
173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.6385040283203,53724500
173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.82749938964844,49514700
173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.89120483398438,45497800
173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,171.39317321777344,37266700
171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,171.39317321777344,42110300
171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,172.01072692871094,57951600
173.0,175.24000549316406,172.5800018310547,175.0500030517578,174.36143493652344,65496700
176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.4710235595703,55772400
173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.5147705078125,43570900
173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.88516235351562,50747300
171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,171.1640625,45143500
172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,172.30955505371094,56058300
173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.73992919921875,54835000
176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.6025848388672,55964400
177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.5527801513672,99625300
177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,179.38160705566406,68901800
181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,180.23822021484375,61945900
182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.8736114501953,121946500
179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,178.5050811767578,64848400
178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,177.12054443359375,61944600
177.89999389648438,180.83999633789062,177.4600067138672,180.57000732421875,179.8597412109375,50214900
181.5,182.22999572753906,180.6300048828125,180.9600067138672,180.24818420410156,48870700
181.27000427246094,183.88999938964844,180.97000122070312,183.7899932861328,183.06704711914062,54274900
182.8000030517578,184.14999389648438,182.44000244140625,183.30999755859375,182.5889434814453,54929100
183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,183.2264404296875,57462900
183.9600067138672,186.52000427246094,183.77999877929688,186.00999450683594,185.2783203125,65433200
186.72999572753906,186.99000549316406,184.27000427246094,184.9199981689453,184.19261169433594,101235600
184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,184.28224182128906,49799100
184.89999389648438,185.41000366210938,182.58999633789062,183.9600067138672,183.2364044189453,49515700
183.74000549316406,187.0500030517578,183.6699981689453,187.0,186.26443481445312,51245300
185.5500030517578,187.55999755859375,185.00999450683594,186.67999267578125,185.9456787109375,53079300
186.8300018310547,188.0500030517578,185.22999572753906,185.27000427246094,184.54124450683594,48088700
185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859375,187.32025146484375,50730800
187.92999267578125,189.89999389648438,187.60000610351562,189.25,188.50559997558594,51216800
189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789062,188.84423828125,46347300
191.6300048828125,194.47999572753906,191.25999450683594,193.97000122070312,193.20703125,85069600
193.77999877929688,193.8800048828125,191.75999450683594,192.4600067138672,191.70297241210938,31458200
191.57000732421875,192.97999572753906,190.6199951171875,191.3300018310547,190.577392578125,46920300
189.83999633789062,192.02000427246094,189.1999969482422,191.80999755859375,191.05551147460938,45094300
191.41000366210938,192.6699981689453,190.24000549316406,190.67999267578125,189.92994689941406,46778000
189.25999450683594,189.99000549316406,187.0399932861328,188.61000061035156,187.86810302734375,59922200
189.16000366210938,189.3000030517578,186.60000610351562,188.0800018310547,187.34019470214844,46638100
189.67999267578125,191.6999969482422,188.47000122070312,189.77000427246094,189.02354431152344,60750200
190.5,191.19000244140625,189.77999877929688,190.5399932861328,189.79049682617188,41342300
190.22999572753906,191.17999267578125,189.6300048828125,190.69000244140625,189.93992614746094,41573900
191.89999389648438,194.32000732421875,191.80999755859375,193.99000549316406,193.22694396972656,50520200
193.35000610351562,194.3300018310547,192.4199981689453,193.72999572753906,192.96795654296875,48353800
193.10000610351562,198.22999572753906,192.64999389648438,195.10000610351562,194.33258056640625,80507300
195.08999633789062,196.47000122070312,192.5,193.1300048828125,192.37033081054688,59581200
194.10000610351562,194.97000122070312,191.22999572753906,191.94000244140625,191.18499755859375,71917800
193.41000366210938,194.91000366210938,192.25,192.75,191.9918212890625,45377800
193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,192.85838317871094,37283200
193.6699981689453,195.63999938964844,193.32000732421875,194.5,193.7349395751953,47471900
196.02000427246094,197.1999969482422,192.5500030517578,193.22000122070312,192.45997619628906,47460200
194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,195.05970764160156,48291400
196.05999755859375,196.49000549316406,195.25999450683594,196.4499969482422,195.67726135253906,38824100
196.24000549316406,196.72999572753906,195.27999877929688,195.61000061035156,194.84056091308594,35175100
195.0399932861328,195.17999267578125,191.85000610351562,192.5800018310547,191.82247924804688,50389300
191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,190.41802978515625,61235200
185.52000427246094,187.3800048828125,181.9199981689453,181.99000549316406,181.27415466308594,115799700
182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,178.146484375,97576100
179.69000244140625,180.27000427246094,177.5800018310547,179.8000030517578,179.09275817871094,67823000
180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,177.4890899658203,60378500
179.47999572753906,180.75,177.60000610351562,177.97000122070312,177.26995849609375,54686900
177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,177.32980346679688,51988100
177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,178.9954833984375,43675600
178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,176.9906768798828,43622600
177.1300048828125,178.5399932861328,176.5,176.57000732421875,176.1129608154297,46964900
177.13999938964844,177.50999450683594,173.47999572753906,174.0,173.54962158203125,66062900
172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,174.03834533691406,61114200
175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,175.3848419189453,46311900
177.05999755859375,177.67999267578125,176.25,177.22999572753906,176.771240234375,42084200
